Text,Classificacao
Vacinação contra febre amarela é intensificada na zona rural de Araxá https://t.co/v26M6AjScG,Positivo
Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/c7FNFF8Pcq https://t.co/GhNx7NowXx,Positivo
"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/slXofWm6TU https://t.co/Fw2UyE1V8s",Positivo
Governo de Minas entrega 401 veículos para transporte escolar em 308 municípios https://t.co/hWfqLGc8YV #ANV https://t.co/Dtq9bRE0vm,Positivo
@PMMG190 - Dupla é presa por roubo https://t.co/rtVAzQgJgW,Positivo
Rio distribui vacinas contra febre amarela a municípios na divisa com Minas https://t.co/4NV2y4LNsg https://t.co/gHzxVuD8gx,Positivo
"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/tzZIUr8m7y",Positivo
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/fPyfHgeyZ6 #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,Positivo
@PMMG190 - 60ºBPM (Pitangui): Polícia Militar prende por Tráfico de Drogas. https://t.co/fvZSebGm1Y,Positivo
Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/xutTZ4Rc8W https://t.co/cGM1dXKlgW,Positivo
O Coren-MG lança hoje o seu Programa de Educação Permanente. Faça já cursos e palestras grátis com certificação.… https://t.co/QyXmyUWHft,Positivo
@PMMG190 - Ocupantes de veículo são presos por tráfico de drogas após evadir de abordagem policial https://t.co/QGyHpwKDsd,Positivo
Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio https://t.co/u2Su5Otbgv https://t.co/oFK3TUQCAa,Positivo
@PMMG190 - 71ª CIA PM APREENDE DROGAS E COLETES BALÍSTICOS https://t.co/pYhnKaJEWT,Positivo
#timbeta #globo Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo https://t.co/yRlZEgpafl #OperacaoBetaLab #Sigodevolta,Positivo
"g1: Tentativa de fuga é impedida no presídio de Mariana, MG, diz secretaria https://t.co/Ccu6t4oM54 #G1",Positivo
Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora https://t.co/zFJmi8RWSr https://t.co/ncZhA1Kgyq,Positivo
#timbeta #globo PM monitora casa e prende homem com drogas e arma em Montes Claros https://t.co/Dgg3y093yG #OperacaoBetaLab #Sigodevolta,Positivo
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/AGWPsbh7E4 https://t.co/gJSmI8NM4d,Positivo
Três homens são presos por suspeita de roubo de cargas em Santa Luzia https://t.co/1pNKiswh2W Se gostou dê RT!! https://t.co/vs8Vq492GL,Positivo
Resgate de memória ferroviária em Minas Gerais é o objetivo do projeto de alunos que já rendeu até documentário https://t.co/3wdiW6qhxY,Positivo
@PMMG190 - Tático Móvel prende traficante no Bairro Vila Nova Esperança https://t.co/DHNyV3iSQ6,Positivo
BLOG JUIZ DE FORA SEGURA: Ônibus carregado de drogas é flagrado na MG-353 https://t.co/ZbsFxrGrS1,Positivo
Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/dZLkQ02AOU https://t.co/bHQsaITu9O,Positivo
Vacinação de febre amarela em áreas de surto em MG chega a 90% e ministro espera queda de casos  https://t.co/eWuoFnLO4V,Positivo
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/65o0prSiAy,Positivo
@PMMG190 - Militares da 58ª Cia PM fazem grande apreensão de drogas  https://t.co/GYqBeEgKuX,Positivo
@PMMG190 - Mulher é presa por tráfico de drogas no Bairro Martins https://t.co/5j8NPlqdUH,Positivo
Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora https://t.co/nBGJplfPwR https://t.co/P7p00M9aar,Positivo
Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/R2MPeOuysE,Positivo
"New post: ""Prefeitura de Juiz de Fora divulga convocação para educação infantil"" https://t.co/JGd7YMbLWN",Positivo
Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/ka0UqHwfGK,Positivo
Líderes de motim em presídio de Minas Gerais serão transferidos https://t.co/3ycejsK0yB https://t.co/RrIeOwDV4z,Positivo
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/eCSWlM4G2P,Positivo
"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/M0zE5klvGY https://t.co/P9OPgT5mRN",Positivo
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/3Wz5zfZ5gl https://t.co/QB8Q5C4f38,Positivo
@PMMG190 - PM apreende menor com drogas em Boa Esperança https://t.co/r3Zs1rtQBo,Positivo
Grupo é detido após roubo e carreta recuperada em MG https://t.co/11E8qkUDts #OperaçãoBetaLab https://t.co/StyhiB8SQT,Positivo
RT @SaudeMG: Minas Gerais recebe auxílio da Força Nacional do #SUS para casos de #FebreAmarela https://t.co/OeN8qj5MX5 https://t.co/YMnSuB0…,Positivo
"RT @felipefonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões. E agora, José? https://t.co/zOGi877LRn",Positivo
"Contra febre amarela, vacinação é oferecida 'casa a casa' em Varginha https://t.co/SlpklEAe5G https://t.co/m3TE8RgJ2D",Positivo
RT @CacoBrasil2: POLÍCIA FEDERAL prende um homem por tráfico internacional de drogas com 10kg de cocaína em aeroporto de MG https://t.co/8W…,Positivo
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/8JLrKjstm9 https://t.co/3C2YUHN30J,Positivo
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/it1SeAQrO8 https://t.co/fs9hC2gJmb,Positivo
RT @pmmg190: @PMMG190 - São José da Lapa - PM evita mais um furto a residência https://t.co/OJLRt18r2N,Positivo
RT @Hugotim1: #timbeta #globo Betim e Contagem intensificam vacinação contra febre amarela neste sábado https://t.co/MMKc5BCTG4 #OperacaoBe…,Positivo
@PMMG190 - CB PM Tarcísio ministra pelstra sobre drogas em Congonhas https://t.co/usAAXYJSmg,Positivo
"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/ZF4J3GliTx https://t.co/okFlSgIEsS",Positivo
"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/vZszTSyjn3 https://t.co/3BEVQTuHZl",Positivo
RT @CacoBrasil2: POLÍCIA FEDERAL prende um homem por tráfico internacional de drogas com 10kg de cocaína em aeroporto de MG https://t.co/8W…,Positivo
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/8MBHI71yAa https://t.co/UwbEGNFlky",Positivo
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/Bs3MTS0zYB https://t.co/QEtnrpx3Hn,Positivo
RT @CacoBrasil2: POLÍCIA FEDERAL prende um homem por tráfico internacional de drogas com 10kg de cocaína em aeroporto de MG https://t.co/8W…,Positivo
Grupo é detido após roubo e carreta recuperada em MG https://t.co/5TvF3BDXOB https://t.co/KtiPVaTd2h,Positivo
"RT @MARCUSPITTER: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/3q8gKwskvD",Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
@PMMG190 - Divinnópolis - Militares do Tático Móvel prendem autor de tráfico e grande quantidade de drogas https://t.co/JWkUyQMUEi,Positivo
Vacinação contra febre amarela é intensificada na zona rural de Uberaba https://t.co/EsRj8ss5im #OperaçãoBetaLab https://t.co/EyiPSobZkL,Positivo
"RT @Hugotim1: #timbeta #globo Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/NWTiWwlpNF #OperacaoBet…",Positivo
Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino de 308 municípios -… https://t.co/JrBCOLnR1C,Positivo
Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/lH5ZOgRv6W,Positivo
Chamada inicial para designação da SEE-MG terá início no dia 18 de janeiro de 2017 -... https://t.co/sjpmY5pUPU,Positivo
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/Gw62w9lt71 https://t.co/C5ihb9Z2zR,Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/H7ZiYxPqtS,Positivo
RT @jornalhoje: Minas Gerais é o quarto estado a garantir o direito à amamentação em público: https://t.co/iVvCtS2Pr9 #JornalHoje https://t…,Positivo
PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/9Cnui8QrVE,Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
"Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Horizonte https://t.co/ovGgRAcMZv https://t.co/3EZJn2pA9v",Positivo
Criminosos tentam explodir caixas eletrônicos em Moema: Sistema de segurança impediu ação dos ladrões. Gate fez…… https://t.co/gkCgDE5ByI,Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",Positivo
Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio https://t.co/S28g8ycLkX https://t.co/wbp61xq3Bu,Positivo
RT @5histhenewblack: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/ojnzGqdf7K,Positivo
Quatro homens são presos por  tráfico de drogas em Janaúba https://t.co/0UXusfBps9,Positivo
Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/VqPTdBu62n #TimBeta,Positivo
"PM prende rapaz por vadiagem e uso de drogas no Centro de Raul Soares, MG https://t.co/PhTOQtEawh https://t.co/yEBQp6Hz4x",Positivo
Grupo é detido após roubo e carreta recuperada em MG https://t.co/GOZeVRnLyi https://t.co/sE5RDH7RR7,Positivo
Minas Gerais recebe auxílio da #ForçaNacional do #SUS para casos de #febreamarela https://t.co/22DV0UAwiT,Positivo
#timbeta #globo Vacinação contra febre amarela é ampliada em Coronel Fabriciano https://t.co/z9GuHRwlHE #OperacaoBetaLab #Sigodevolta,Positivo
"RT @governomg: Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas. https://…",Positivo
RT @JoaoJpchagas10: Minas anuncia R$ 26 milhões para combate à febre amarela. https://t.co/BDQZzj0JUP,Positivo
Araxá recebe novas doses da vacina contra febre amarela https://t.co/g4lCPjsYxL https://t.co/aQy8a8zDZR,Positivo
Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/jgRymqq4Bg https://t.co/RpEMKD9FKx,Positivo
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/IJwx8wI1yS,Positivo
"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/FliL5sldFr https://t.co/jjNoylaG80",Positivo
Ônibus carregado de drogas é flagrado na MG-353; motorista é preso... https://t.co/ObYcJEQkcO,Positivo
Cão da PM encontra drogas e homem é preso em Montes Claros https://t.co/uw1aZFVUX6,Positivo
@PMMG190 - Apreensão de uma pistola e drogas no Bairro Tocantins https://t.co/iXuD3FjkKC,Positivo
BRASIL: Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/wmurIya2u0 #Repórter24Horas https://t.co/9BlaLeprSU,Positivo
"RT @xenofonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/bmMzonoY6F",Positivo
Processo Seletivo Simplificado da Secretaria Municipal de Educação e Cultura de Alfenas (Ensino Médio Completo) https://t.co/msBxVKBzlC,Positivo
Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia https://t.co/lDKjoZK2O5,Positivo
RT @carlinibh: Prefeitura de BH prepara plano para reforçar vacinação contra febre amarela - Gerais - Estado de Minas https://t.co/xOBQ0S3l…,Positivo
"em_com: #Minas vai dobrar oferta de trabalho e estudo nos #presídios do Estado
https://t.co/TUf1aPemOc #timbeta #sdv",Positivo
RT @agenciabrasil: Rio faz bloqueio contra febre amarela em municípios na divisa com Minas Gerais (� Marcelo Camargo/ABr) https://t.co/JElQ…,Positivo
PM apreende maconha e celular em presídio de Coronel Fabriciano https://t.co/GYTgx6oolL,Positivo
"g1: Tentativa de fuga é impedida no presídio de Mariana, MG, diz secretaria https://t.co/P8DhvEtV5C #G1 #timbeta #sdv",Positivo
Januária recebe 50 mil doses da vacina após morte por febre amarela  https://t.co/Gtsey8JRGY,Positivo
"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/SLFCLHsrFo https://t.co/LZ3yCzJkeb",Positivo
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/ppUTwxspIa #TimBeta,Positivo
Profissionais da saúde trabalham sem descanso para vacinar contra febre amarela em Minas - Gerais - Estado de Minas https://t.co/7ClKngI4Rg,Positivo
@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE TRÁFICO DE DROGAS https://t.co/kpbnXrZCyD,Positivo
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/eqjdEstFGf,Positivo
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/UdFi75fxBf,Positivo
@PMMG190 - Militares do Tático Móvel prende traficante no Bairro Palmital https://t.co/9ki8i9IqKZ,Positivo
Governo de Minas nomeia mais 2.500 trabalhadores da Educação https://t.co/YDriRrnzDT #Minas #Educação #Professores,Positivo
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/U3wA0EgA7v #SomosTodosDilma #Raynniere #BuyRaynniereOnIt…,Positivo
Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/ac0IRm475O,Positivo
Governador Fernando Pimentel entrega 401 veículos para transporte escolar https://t.co/tyfwaFV74w,Positivo
@PMMG190 - MILITARES PRENDEM AUTORES DE TRÁFICO DE DROGAS https://t.co/dHiOMvsPbw,Positivo
"Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/U4nN9IchZu https://t.co/WTg1f3sRbv",Positivo
Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/hs28q1VHQ4,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/0hDdidcTGP https://t.co/ngzrl9XZ9V,Positivo
#timbeta #globo Araxá recebe novas doses da vacina contra febre amarela https://t.co/icDljMUstZ #OperacaoBetaLab #Sigodevolta,Positivo
@PMMG190 - Autor de roubo preso e o veículo produto de crime recuperado https://t.co/4KaBk5MnkE,Positivo
@PMMG190 - 44ºBPM - MATA VERDE  Mais de 21kg de drogas são apreendidos pela PM https://t.co/VsiHKzxFVW,Positivo
"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/DmawJGiQsu https://t.co/pYxMno1Qxe",Positivo
Profissionais da saúde trabalham sem descanso para vacinar contra febre amarela em Minas https://t.co/Reb5rGUHFQ https://t.co/WeVDXJkU3D,Positivo
"Polícia Militar prende autor de tentativa de roubo em Cachoeira do Campo, distrito de Ouro Preto-MG https://t.co/plwp5JJ0EP",Positivo
"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/OMXKwoF8rB",Positivo
Polícia Militar prende autor de tráfico de drogas em Ouro Preto-MG https://t.co/FilVuY0OgX,Positivo
RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY,Positivo
"PM DESMONTA QUADRILHA ENVOLVIDA COM O TRÁFICO DE DROGAS, ROUBOS E HOMICÍDIO EM BRASÍLIA DE MINAS

Na tarde desta... https://t.co/mU3NL3mbvH",Positivo
Estado expulsa 117 servidores em 2016 por atividades ilícitas https://t.co/hQaT00mQXc,Positivo
Secretaria de #Educação de MG abre processo para contratar designados https://t.co/RpMP7oLCKm,Positivo
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/iNDxGqE0IN https://t.co/9WnllJJ71N,Positivo
Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/qBwcvxK49H https://t.co/nTZzaerM4B,Positivo
Operação contra furto e roubo é realizada em Patos de Minas https://t.co/TFXaZQQdTD #noticias,Positivo
Cinco homens são presos suspeitos de tráfico de drogas em Pirapora  https://t.co/J2ndZlbJKC,Positivo
Suspeitos de envolvimento com tráfico de drogas são detidos em Belo Horizonte https://t.co/LlppKdx1Fi,Positivo
Pimentel anuncia R$ 26 milhões para o combate da febre amarela em MG https://t.co/9EEbGJ7I5X https://t.co/KFjb1tDwgX,Positivo
"New post: ""Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Horizonte"" https://t.co/Piuj3BHqt1",Positivo
Homem é preso em Sabará suspeito de estupro e roubo de celular https://t.co/GV489uPA2e #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,Positivo
Vacinação contra febre amarela é ampliada em Coronel Fabriciano https://t.co/ja5ElcBDW0,Positivo
RT @SaudeMG: #SUS SES-MG envia aos municípios mais de 3 milhões de doses de vacinas contra #FebreAmarela https://t.co/NYdqIHwLkj ����❤️ htt…,Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/JJWpLsUWoC https://t.co/7WVKJNCANe",Positivo
"Homem é preso após transportar drogas em ônibus de turismo, em MG https://t.co/JhVp2rZUdw https://t.co/kZkb2wPynv",Positivo
"New post: ""Dois homens são preso após roubo de vaca na zona rural de Unaí"" https://t.co/N1RFjDRPzU",Positivo
"O Governo de #Minas vai liberar R$ 770.452,56 para obras na #Escola Est. Pedro Lessa, em São Miguel do Anta. Saiba… https://t.co/rpDkVCLPAJ",Positivo
